author,published_at,like_count,processed_text,sentiment_label,sentiment_score,detected_emotion
@prakashkhatiwada3218,2022-10-13 17:24:07,0.0,yo ra ko bahn ho yesko khandan nasiddi desh le mukti paudaina lot relative got killed piece shit,NEGATIVE,0.9993964433670044,anger
@Gyanindra_chhanTyal,2022-02-19 04:03:43,0.0,prachanda brrai king,POSITIVE,0.8752521276473999,neutral
@subidadhikari,2022-11-18 14:04:29,0.0,supreme leader prachanda,POSITIVE,0.9974232912063599,neutral
@ganpatiply2170,2022-11-09 13:15:42,0.0,nice song,POSITIVE,0.9998550415039062,joy
@sujankarki1475,2022-10-25 08:35:00,0.0,remember day collect money war purpose fired school day,NEGATIVE,0.9956533908843994,neutral
@react2videoz873,2022-04-03 12:01:33,0.0,jai hind jai bharat jai shree ram,NEGATIVE,0.9907999634742737,neutral
@ajayadahal,2022-10-21 05:17:05,0.0,upcoming generation year know evil deed rather good deedsbrthis truthbra massage youth working golfbra hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina hrefhttpwwwyoutubecomresultssearchquerynovotethistimenovotethistimeabrfrom abroad cant vote aware people,NEGATIVE,0.9367179274559021,neutral
@chamling.chsmlingrai6839,2022-04-17 06:19:09,2.0,video brought back school day mobile chat speak many thing eye going picnic used beautiful moment u,POSITIVE,0.6838903427124023,joy
@UNIXwala,2022-05-04 02:59:33,1.0,jay hind,NEGATIVE,0.9987332224845886,neutral
@theadityachoubey,2021-12-09 01:58:16,220.0,rest peace general rawat legacy army never let fire burn burn forever,POSITIVE,0.9919499158859253,anger
@manojkatuwal4062,2022-11-10 04:41:50,0.0,beleived prachanda le kasailai gaali garena tyo pani specially kunai position paauna ko laagi serious brwhat said king thenbrgaali ko kura xodam k lost life make today brani sanjay bro beleived easily,NEGATIVE,0.9722024202346802,sadness
@santoshgurung4653,2022-11-08 14:52:05,0.0,chor,NEGATIVE,0.98454350233078,neutral
@motivationGuru0108,2022-11-09 03:24:05,0.0,time hajurbuwa haru,NEGATIVE,0.9767084717750549,neutral
@fantastico.,2022-11-15 14:16:57,0.0,killed innocent soul family greed wealth innocent trying fool u never forgiven bloodshed apologize,NEGATIVE,0.9598011374473572,anger
@lovelyprem6449,2022-01-27 20:15:17,0.0,ko oli sir dont worry next time winner okay,POSITIVE,0.9968791007995605,fear
@buddhigurung4693,2022-11-10 10:20:16,4.0,multi talent leader country bt people doesnt know,NEGATIVE,0.9907118678092957,surprise
@bibekgurung3734,2022-10-13 16:03:17,0.0,brono doubt prachand evil,NEGATIVE,0.9746742248535156,anger
@gghyu8062,2022-11-14 16:46:57,1.0,brother sister ko jori ati ramro hi,POSITIVE,0.9788255095481873,neutral
@subestha9411,2022-11-09 13:36:03,0.0,first time dislike post,NEGATIVE,0.9867352247238159,disgust
@Anime-tw4nc,2022-11-08 07:08:32,5.0,nice see politians show,POSITIVE,0.9977095127105713,joy
@archerrush9446,2022-10-03 17:39:16,146.0,even usa us semiconductor chip imported taiwan instance using component source givenbrindia making great stride defence technology brwhats also important india indigenous technology compatible western allied technology brthis create opportunity flexibility india,POSITIVE,0.9971281886100769,joy
@Arjun-ke1cy,2021-11-17 11:22:57,1.0,ur editing suck u stop pls,NEGATIVE,0.9982737302780151,sadness
@sesehanglimbu9658,2022-11-07 17:35:42,0.0,would great u didnt born,NEGATIVE,0.9894264936447144,surprise
@rasnagurung5273,2022-04-13 22:43:26,2.0,wow daya sir handsome boy,POSITIVE,0.9997010827064514,surprise
@Kevin-fq3zh,2022-10-03 17:07:02,2.0,french engine amp weapon system israeli amp swedish avionics lololol indigenous nay,NEGATIVE,0.9770652055740356,joy
@sukwabaqueen5127,2022-10-17 08:16:25,0.0,guy still alive killing many people,NEGATIVE,0.9927428960800171,sadness
@summeylama8161,2022-04-14 05:32:27,2.0,nice song,POSITIVE,0.9998550415039062,joy
@tekbahadurkami8601,2022-02-20 11:13:11,7.0,king politics king singing king journalist,POSITIVE,0.9782465696334839,joy
@Ilovenepal2024,2022-11-10 13:26:08,0.0,one philosophy also say constitution change year interval,NEGATIVE,0.8506713509559631,neutral
@vinayverma4622,2022-10-25 13:19:41,0.0,ghoosebump ghoosebhump body listening brjai hind,NEGATIVE,0.9989225268363953,neutral
@amanrao1276,2022-10-26 04:01:58,0.0,sliuot sir dream indian armyjai hind,NEGATIVE,0.9825061559677124,surprise
@narmadakandel8167,2022-04-13 01:47:16,2.0,congratulation,POSITIVE,0.9949937462806702,neutral
@newtrendsupport,2022-04-14 03:59:47,3.0,wow nice song favourite really hiro dayahang,POSITIVE,0.9995999932289124,surprise
@ridingboss169,2022-04-21 03:59:00,0.0,joy hind,NEGATIVE,0.9416013956069946,joy
@sijanmainali9668,2022-11-16 05:42:37,0.0,sabai lai newsfeed share garum na election mangsir gate sammabra hrefhttpwwwyoutubecomresultssearchquerynonoa,NEGATIVE,0.9891937375068665,neutral
@bimalsharma2640,2022-11-20 09:45:16,1.0,guy doesnot even deserve platform u brought podcast tannai paisa diyo hola hai sanjay bro prachande le janta lai luteko paisa xanita,NEGATIVE,0.997349739074707,surprise
@sunilalemagar6397,2022-02-18 17:09:35,0.0,wow great bro,POSITIVE,0.9998276233673096,surprise
@mritunjaybharti3555,2022-04-25 20:22:50,0.0,civilian duty serve nation duty citizen india,POSITIVE,0.9981679916381836,neutral
@vijayacharya5599,2022-04-12 12:17:31,1.0,beautiful song loved,POSITIVE,0.9998838901519775,joy
@DevKunwar1,2022-11-12 07:12:22,0.0,still face lot stress look face eye,POSITIVE,0.9709745049476624,sadness
@bishwashpaneru5950,2022-11-03 09:04:15,0.0,prachanda communist hypocrite corrupt politician,NEGATIVE,0.9938108325004578,anger
@erranbahadurbk,2022-07-07 04:16:04,1.0,dynamic leader prachanda,POSITIVE,0.9994370341300964,neutral
@oshna4357,2022-10-14 10:48:55,0.0,acknowledge who power please support new generation enough evil,POSITIVE,0.954358696937561,anger
@Imbatman_07,2022-11-05 12:07:31,5.0,gosh man huge daring rather brthis man protected cost,POSITIVE,0.9766437411308289,surprise
@keziahrai7588,2022-09-30 08:04:56,0.0,wow great tara didi,POSITIVE,0.9996825456619263,surprise
@birendrabogati9996,2022-02-18 19:31:47,0.0,mar chi noo nccc,NEGATIVE,0.9691796898841858,neutral
@shyambardhaval-,2022-10-03 18:11:41,5.0,jai hind jai ho bharath,NEGATIVE,0.9896047115325928,neutral
@duggu8523,2022-07-05 12:19:45,0.0,dream become army soldier,POSITIVE,0.9948855042457581,fear
@sudipdawg,2022-11-10 12:14:04,1.0,great leaderbrjeleous politician want destroy,NEGATIVE,0.9971694350242615,anger
@handxommanxama4560,2022-10-14 04:34:09,0.0,hrefhttpwwwyoutubecomresultssearchqueryparchandanonotagainparchandanonotagaina,NEGATIVE,0.9840407371520996,neutral
@atulkc3626,2022-11-10 18:35:32,6.0,really find podcast interesting hat team let upcoming new face politics like guy done shree gurung pukar bam others rather corrupt politician prachanda kp oli,NEGATIVE,0.9088144302368164,surprise
@varshakhakam5655,2022-07-24 05:02:21,85.0,proud husband served year army also present kargil wari lucky life,POSITIVE,0.9995753169059753,joy
@sayaniswas8207,2022-05-15 14:37:56,2.0,bwarning dont listen masterpiece driving timeb,NEGATIVE,0.9765086770057678,sadness
@someonesomewhere5840,2021-11-26 17:52:06,0.0,surrendering china,NEGATIVE,0.9964339733123779,neutral
@jaysree7087,2022-04-08 13:09:45,1.0,hrefhttpswwwyoutubecomwatchvreawlkuzncampta op,NEGATIVE,0.9883520007133484,neutral
@charubhatnagar9313,2022-05-29 06:38:31,0.0,army help kill corruption country,NEGATIVE,0.6694140434265137,anger
@sanjivghimire6811,2022-11-02 09:34:53,4.0,prachanda gretelast leader neppali politics,NEGATIVE,0.9932914972305298,neutral
@iceberg789,2022-10-04 17:32:27,0.0,may still easy prey shoulder launcher,NEGATIVE,0.9339826107025146,neutral
@gppokhrel3539,2022-10-15 10:13:48,0.0,love guy,POSITIVE,0.9996161460876465,neutral
@gamingzonefreefire1885,2022-08-05 17:02:51,0.0,love india army,POSITIVE,0.9997186064720154,neutral
@prashantgiri3664,2022-10-23 00:37:25,0.0,yo congress youtube ho,NEGATIVE,0.9845716953277588,neutral
@manojkarki5749,2022-10-15 08:40:14,1.0,fucking cruel person value people want see must get capital punishment society,NEGATIVE,0.9978964328765869,anger
@smarika_s_notes,2022-10-15 06:26:32,0.0,mom use study governmental school rural hilly village nepal maoist war ongoing nepal mom use tell maoist use shut school wouldnt let teachinglearning activity happen school nearly shutdown month grade say maoist could got smooth education later migrated mahendranagr continue education tell moist would scare torture classmate join forcefully dad use tell fight maoist royal nepal army main road city house little said use scared get house dad grandparent use live hill one day fear maoist dad nd grandparent moved dhangadhi night maoist also took land belonged ask whose hand country would better tell little country rule majesty king birendra birendra ideal leader nepal far sighted educated planning established already established many factory nepal order develop industrialization nepal kind king always concerned citizen would travel many place country order create connection citizen living nepal visited dadeldhura opening school dad say first time saw king person say birendra still nepal could much developed monarchy thrown nepal factory industry established slowly closed corrupt politician still international conference anything else compare king today politician clearly see different king presented country excellent way,NEGATIVE,0.9620062708854675,fear
@manassrivastava9319,2022-01-01 18:43:56,1.0,man apart every man emperor,POSITIVE,0.9756609797477722,neutral
@adamwills3070,2022-11-08 22:26:07,38.0,watching show promoting filthy politician,NEGATIVE,0.9954360127449036,disgust
@muhammaddahlan830,2022-07-15 09:46:23,0.0,hai sister jaha menara suar kapal laut tidak bisa lewat dan pesawat tidak bisa lewat karena menara suar menarapolisssssssss bihhhh,NEGATIVE,0.9954352974891663,neutral
@bhimkajitamang5208,2022-04-27 17:49:28,1.0,organic acting,POSITIVE,0.9998286962509155,neutral
@RoshanKumar-hw8cw,2022-05-20 07:52:45,1.0,also indian army brit song good brsaluit indian army,POSITIVE,0.9976131916046143,joy
@handxommanxama4560,2022-10-14 04:33:48,0.0,thanks garate information,POSITIVE,0.9994957447052002,neutral
@parbatgurung5591,2022-02-19 02:58:18,0.0,hello biswa mitra parbat united state right u dont mind would like humble request uwould go support mno dgg u big heart mongol proud mongol channel nepali journalist talk support mnoplz biswa mitra go ahead support mno directly indirectly,POSITIVE,0.9209160804748535,joy
@mymoto52able,2022-10-04 03:33:32,0.0,channel interested showing anchor amp clothes instead helicopter,NEGATIVE,0.9969823956489563,neutral
@Sankarlama00,2022-04-13 03:58:51,1.0,location maligaun single tree jasto lagyo,NEGATIVE,0.992334246635437,neutral
@leelalakshminarayachuduru398,2022-06-09 04:25:40,0.0,jai hind,NEGATIVE,0.9923198819160461,neutral
@on-thespotroyalkingup7672,2022-09-26 00:16:55,0.0,jai hind dream indian army,POSITIVE,0.9543740153312683,neutral
@parasnepal719,2022-04-12 15:29:18,2.0,nice song,POSITIVE,0.9998550415039062,joy
@harshpatel1784,2022-08-04 10:53:27,0.0,listening masterpiece,POSITIVE,0.9997878670692444,surprise
@GURJARMIHIRBHOJ,2022-04-14 05:44:44,2.0,proud indian,POSITIVE,0.9998643398284912,joy
@ferozkhan5354,2022-07-12 19:50:54,0.0,proud indian army,POSITIVE,0.9998332262039185,joy
@heavenlypot,2022-10-03 16:52:08,90.0,lch prachand fierce name,POSITIVE,0.9761500358581543,anger
@sheshshrestha9082,2022-10-15 06:52:46,0.0,prachandey chor desh chod,NEGATIVE,0.8517347574234009,joy
@nishantchamling1017,2022-10-20 18:56:24,1.0,everything two side like yinampyang positive amp negative prachanda imagine power motivated thousand stand freedom equality democracy gave u power write law due caste base discrimination unequal law slowly erased hand thousand nepal brother took arm thousand nepali soldier result lost life family democracy far better autocratic monarchy happen voter must wise vote afno lai haina ramro lai,NEGATIVE,0.9731773734092712,anger
@maxmilonrai1197,2022-04-12 14:12:20,1.0,congrate entire time,NEGATIVE,0.9261943697929382,neutral
@prakash9091,2022-11-08 20:18:53,0.0,ah thats didnt take action house owner corrupted road wastage many year instead defended kasto layo surkhet jutta ko mala lauda,NEGATIVE,0.9864774942398071,sadness
@kumardahal7207,2022-06-20 15:59:32,0.0,right,POSITIVE,0.9998270869255066,neutral
@MrAndroidAsia,2022-10-16 08:38:24,0.0,evil e v l e n foget jyaan ko badlaa jyaan line bachchaa haru aba hurki sake devil,NEGATIVE,0.995370090007782,fear
@mayankgeete7014,2022-07-06 19:15:50,0.0,others hardbrdefence aspirints maza aayega,NEGATIVE,0.9926941394805908,neutral
@surenderrawal581,2022-04-17 23:44:42,3.0,nice song,POSITIVE,0.9998550415039062,joy
@ajuhapa4190,2022-07-11 22:36:41,0.0,prachanda chor hatyara guu,NEGATIVE,0.9802165627479553,neutral
@astamidas5074,2022-04-07 09:07:49,0.0,jay hind,NEGATIVE,0.9987332224845886,neutral
@123gahan,2022-11-13 02:19:06,0.0,u invited monster,NEGATIVE,0.9206005334854126,neutral
@Ak47viva007,2022-11-10 07:47:52,0.0,prachanda national criminal,NEGATIVE,0.9425662755966187,anger
@deepikapariyar8662,2022-10-13 16:51:52,0.0,dont know good politician definitely good public speaker,POSITIVE,0.9990229606628418,neutral
@मीकोकणवासी,2022-05-05 07:50:29,0.0,navy officer life country girlfriend smoking want protect country jai hind,NEGATIVE,0.9971436858177185,anger
@rangeshkumardwivedi9173,2022-07-21 21:09:20,0.0,crpf love,POSITIVE,0.9991757273674011,neutral
@allroundertvnepal,2022-11-01 08:22:19,0.0,nice song vote gathabandan,POSITIVE,0.9997240900993347,neutral
@thehacker3595,2022-06-14 14:30:05,0.0,rocky gun,NEGATIVE,0.9925777316093445,neutral
@dayaramdhungana7673,2022-11-02 15:12:53,2.0,unleash potential prachanda comred,POSITIVE,0.9962114095687866,neutral
@vibhutigaharwar,2021-11-16 15:25:09,19.0,listening valor lyric parade give thousand goosebump,POSITIVE,0.9940318465232849,joy
@amitabhasanyal7970,2022-10-03 20:33:48,2.0,jai hind,NEGATIVE,0.9923198819160461,neutral
@rajaramsha5065,2022-06-29 17:46:30,2.0,respect indian army,POSITIVE,0.9996374845504761,anger
@binodgurung6394,2022-10-15 01:17:53,0.0,expose anuradha koirala maiti nepalbrmany people dont know,NEGATIVE,0.9672588109970093,neutral
@shalik31,2022-11-09 09:00:31,0.0,contribution great going retair,POSITIVE,0.9997099041938782,joy
@mineralnirmal8812,2022-11-12 18:07:58,0.0,shere lai bolaunu paryo hasaucha tesle ni,NEGATIVE,0.9387375116348267,neutral
@devenmagar7241,2022-11-09 05:01:45,0.0,plz dont bring kind character ur reputed podcast kind person know lie manipulated u plz face lead country frustrated person,NEGATIVE,0.9982171654701233,anger
@tantrichill192,2022-02-22 15:50:41,0.0,thought rai limbu smarter people video make second thoughtthis man prachanda blood hand destroying many innocent life nepali peoplenot nepali politician nothing blood sucking leech entire nationthey driven away south border belong,NEGATIVE,0.9753726720809937,anger
@rELEVANT2.0,2022-11-08 14:04:41,0.0,irony,NEGATIVE,0.9905253648757935,neutral
@jpcytchannel8906,2022-10-14 14:07:09,0.0,wow content good keep making vdos regard politician,POSITIVE,0.9996575117111206,surprise
@studyatease4831,2021-11-22 19:05:10,5.0,respect delhi india,POSITIVE,0.9995973706245422,neutral
@paldenwangchuk3273,2022-11-08 15:45:11,2.0,long live communist party nepal,POSITIVE,0.9972456693649292,neutral
@HamroRolpaTV,2022-04-23 08:01:11,2.0,mitho geet,POSITIVE,0.5197954773902893,neutral
@thamgarbuja4029,2022-06-30 17:11:26,0.0,prachande chor,NEGATIVE,0.9016215205192566,neutral
@activate5540,2022-10-04 03:53:06,23.0,selfreliant,NEGATIVE,0.9805306196212769,neutral
@MatangiMedia,2022-05-20 05:51:20,1.0,lyriics meaning braarambh hai prachand brthe beginning shattering brbolein mastakon ke jhund brsay horde head collection people br braaj jung ki ghadi ki tum guhaar brtoday time war give shout br braarambh hai prachand brbolein mastakon ke jhund braaj jung ki ghadi ki tum guhaar br braan baan shaan brpride show prestige br bryaa ki jaan ka ho daan bror life sacrificed br braaj ek dhanush ke baan pe utaar repeat chorus brgive arrow bow br braarambh hai prachand br brman kare pran de brif mind wish give life br brjo man kare pran le brif mind wish take life br brwahi ek sarv shaktimaan hai repeat chorus brthat man powerful br brkrishn ki pukaar hai ye brthis call krishan gave br brbhaagwat ka saar hai brthis essence bhagvat gita br brki yuddh hi veer ka pramaan hai brthat war proof valor br brkaurawon ki bheed ho brbe horde kauravs br brya paandavon ka neerd ho bror strength pandavas br brjo lad sakaa hai wohi mahaan hai brhe fight one powerful br brjeet ki hawas nahi brno greed winning br brkisi pe koi vash nahi brno control anyone br brkya zindagi hai thokaron pe maar brwhat life kick away br brmaut ant hai nahi brdeath end br brtoh maut se bhi kyun darein brthen afraid die br brye jaake aasmaano mein dahaad brgo shout sky br braarambh hai prachand brbolein mastakon ke jhund braaj jung ki ghadi ki tum guhaar braan baan shaan bryaa ki jaan ka ho daan braaj ek dhanush ke baan pe utaar br braarambh hai prachand br brwoh dayaa ka bhaav yaa ki bris feeling pity br brshaurya ka chunaav yaa ki bror choice valor br brhaar ka wo ghaav tum ye soch lo repeat chorus bror wound failure ponder br bryaa ki bhoore bhaal par brshould brown face br brjalaa rahe vijay ka laal brbe lit red victory br brlaal ye gulaal tum ye soch lo brthis red vermillion ponder br brrang kesari ho ya mridang kesari ho brthe color saffron drum saffron br brya ki kesari ho taal tum ye soch lo bror beat saffron ponder br brjis kavi ki kalpana mein brthe poet whose imagination br brzindagi ho prem geet brthinks life song love br brus kavi ko aaj tum nakaar brtoday deny poet br brbheegti naso mein aaj brin drenched vein br brphoolti ragon mein aaj brin pounding blood br braag ki lapat ka tum bhaghaar brthrow sizzle flame fire br braarambh hai prachand brbolein mastakon ke jhund braaj jung ki ghadi ki tum guhaar braan baan shaan brya ki jaan ka ho daan braaj ek dhanush ke baan pe utaar chorus br braarambh hai prachand braarambh hai prachand braarambh hai prachand,ERROR,0.0,
@erranbahadurbk,2022-11-09 16:32:51,2.0,hrefhttpswwwyoutubecomwatchvlhgpijysgeampta spitting fact,NEGATIVE,0.9854729771614075,anger
@shahanshahpolonium,2022-07-19 12:44:19,0.0,enemy surrender,NEGATIVE,0.9890075922012329,anger
@sabeelaahs4411,2021-12-12 06:09:59,15.0,army walked every part world world war world war black forest haifa germany phillipines korea take stand heart mind body hrefhttpmatteritmatterita stay stuck,NEGATIVE,0.9672465324401855,anger
@Kasar555,2022-10-03 16:51:00,15.0,good job need focus drone unmanned submarine ship unmanned tank mounted remote controlled gun high offensive capability,POSITIVE,0.6817540526390076,neutral
@8800812285,2022-10-31 14:29:35,3.0,great,POSITIVE,0.9998630285263062,joy
@tanya3508,2022-10-03 17:35:38,20.0,glad becoming self sufficient defence india never attacked invaded country time take territory back pakistan china,POSITIVE,0.9851081967353821,neutral
@deepakkingston7792,2022-06-29 21:07:06,1.0,cancer nepal sell nepal soon,NEGATIVE,0.9879641532897949,neutral
@shresthashashank,2022-10-24 23:59:37,3.0,bri say entire killed prachandra onlybrsher bahadur whose ego led warbrking birendraking gyanendra br incapable handling nepal administration failed,NEGATIVE,0.9987429976463318,sadness
@shivbhardwaj930,2022-11-13 15:17:02,1.0,love india,POSITIVE,0.9998458623886108,neutral
@kaskafirst,2022-11-02 10:25:08,0.0,god good evil,POSITIVE,0.9942740797996521,anger
@benoynair76,2022-08-14 12:19:27,0.0,thud boot unison wave breathe indian army send terror shock enemy great country called india,POSITIVE,0.9825865626335144,fear
@Sandeshsambahamphe,2022-11-08 15:10:27,0.0,chor prachande jatha dalal,NEGATIVE,0.9665049910545349,neutral
@omkhatiwada5353,2022-04-12 13:32:30,4.0,nice song prachanda daju best luck,POSITIVE,0.999790608882904,joy
@pakistanlostitstinylullahi4859,2022-10-03 17:19:39,45.0,expecting see abduls wu mao cry see cry jealousy,NEGATIVE,0.9963160157203674,anger
@dhansinghairi3360,2022-08-20 18:04:59,0.0,right new nepal,POSITIVE,0.9995433688163757,neutral
@mirarai3034,2022-11-22 05:29:59,0.0,good question king bhae,POSITIVE,0.9961275458335876,neutral
@Rajesh-lz1uj,2022-10-04 07:51:58,1.0,hope india develop high attitude stealth light combat drone,POSITIVE,0.9954338669776917,neutral
@binakarki4305,2022-10-13 13:55:25,0.0,prachanda evil cant say whether human,NEGATIVE,0.9955796599388123,sadness
@rohitpokhrel430,2022-02-04 16:36:20,2.0,oli ba great,POSITIVE,0.9827131032943726,joy
@sudipsimkhada8238,2022-11-02 06:58:36,0.0,nice song,POSITIVE,0.9998550415039062,joy
@rajrawat7196,2022-04-12 14:45:19,2.0,really nice song,POSITIVE,0.9998607635498047,joy
@krishnabhujel4878,2022-11-11 09:17:12,0.0,hain ho kuraute khurapati u join head said beheaded,NEGATIVE,0.9917884469032288,sadness
@bollywoodworld8417,2022-10-18 09:41:40,0.0,capable,POSITIVE,0.9998185038566589,neutral
@Naren31kumar,2022-08-26 10:55:30,18.0,anyone always get goosebump hrefhttpswwwyoutubecomwatchvreawlkuzncampta brbri seen hundred time still get goosebump hrefhttpswwwyoutubecomwatchvreawlkuzncampta brwhat lit edit bralways god country,NEGATIVE,0.9916071891784668,surprise
@siddhnatarana4056,2022-11-04 16:47:54,0.0,nonotagain aware people gorkha,NEGATIVE,0.9163933396339417,surprise
@vivekbaranwal8833,2022-10-14 03:22:31,0.0,research pugena jasto lagyo plus content delivery biased suniyo effort appreciated,NEGATIVE,0.9476679563522339,joy
@jhamakadhikari3341,2022-07-09 02:09:56,0.0,rip choor,NEGATIVE,0.994266927242279,neutral
@Tichula_Lkn,2022-04-12 17:05:20,1.0,woow nice music video,POSITIVE,0.9986650943756104,surprise
@babin8325,2022-11-11 14:44:42,1.0,actually found prachanda fair leader,POSITIVE,0.9723124504089355,surprise
@AcisRai,2022-04-12 11:17:17,1.0,congratulation whole teambrmy favorite ril jodi dayaamplaxmi brgood luck,POSITIVE,0.9938182234764099,joy
@pakistanlostitstinylullahi4859,2022-10-03 18:16:23,3.0,one jealous free make helicopter call katora light weight helicopter,NEGATIVE,0.9901212453842163,anger
@ajuhapa4190,2022-11-07 22:37:28,13.0,prachande tero chora moryoo tero paap le talai ajhai pugeko chaina,NEGATIVE,0.9922701120376587,neutral
@sham9244,2022-02-18 18:40:25,0.0,whats purpose meet kumuji p,POSITIVE,0.9948252439498901,neutral
@tonymarket183,2022-11-02 09:14:45,0.0,hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina,NEGATIVE,0.9837365746498108,neutral
@jatinrathi3337,2022-10-14 01:22:45,0.0,sanghiyta good evil thaha hunch,POSITIVE,0.978980302810669,joy
@civics5554,2022-11-10 08:56:03,8.0,civil war also effected family membersbri think dont know exact date remembered whole villager road saw large group people coming towards villagebrthat time didnt know country civil war idea people fighting governmentbrout people think remembered people stay yard brthey made food cut goat slept therethey didnt anything wrong family went happened didnt recolledbut family member use tell nepali police father police thought father people threaten gun point tried killed eventhough maubadi nothing people family member effect,NEGATIVE,0.9881248474121094,fear
@bibekjung7404,2022-02-18 19:19:59,0.0,secret mission operation long cloth mission chindits warrior brbrlist gorkhali soldier chindits warrior various military award operation long cloth special operation behind enemy line burmabrvictoria cross brrifleman tul bahadur pun magar th gurkha rifle indian armybrbrindian order meritbrjem manbahadur gurung gurkha rifle brjem lalbir guring th gurkha rifle brsub tika bahadur khattri chhetri th gurkha rifle brbrindian distinguished service medal idsmbrsub kum sing gurung nd gurkha rifle brsub tikajit pun magar nd gurkha rifle brhav dhurbu singh thapa magar nd gurkha rifle brhav ran sing gurung nd gurkha rifle brlnk arkar bahadur gurung nd gurkha riflesbrlnk milbahadur thapa magar nd gurkha riflebrlnk sherbahadur ale magar nd gurkha rifle brrfn ramkrishna limbu nd gurkha riflebrhav top bahadur rana magar th gurkha riflesbrnk patti thapa magar th gurkha riflesbrnk ghaman sing thapa magar th gurkha rifle brnk moti lal thapa magar th gurkha rifle brhav tilak bahadur khattri chhetri th gurkha riflesbrrfn narbahadur khattri chhetri th gurkha rifle brhav chakra bahadur malla thakuri th gurkha riflebrbrmilitary crossbrjem digbahadur gurung th gurkha riflesbrjem bhagtbir gurung th gurkha riflesbrsub indra bahadur khattri chhetri th gurkha rifle brsub karna bahadur khattri chhetri th gurkha riflesbrjem yembahadur sahi thakuri th gurkha rifle brjem kesh bahadur khattri chhetri th gurkha rifle brsub yem bahadur khattri chhetri th gurkha riflesbrbrmilitary medalbrhav shib jang gurung th gurkha rifle brnk tum bahadur gurung th gurkha rifle brrfn purna bahadur th gurkha riflesbrhav tilbir gurung th gurkha riflesbrrfn bhairabahadur thapa magar th gurkha rifle brhav bal bahadur pun magar th gurkha rifle brhav bhimlal gurung th gurkha rifllesbrhav pahalsing thapa magar th gurkha riflesbrnk tikaram thapa magar th gurkha rifle brlnk thamansing thapa magar th gurkha riflesbrlnk tula ram gurung th gurkha rifle brrfn chhiring lama th gurkha riflesbrhav kulbahadur gurung th gurkha riflesbrnk chandraprasad rana magar th gurkha rifle brrfn bahadur thapa magar th gurkha rifle brlnk tek bahadur khattri chhetri th gurkha riflesbrlnk lal bahadur gharti chhetri th gurkha rifle brrfn gupta bahadur khadka chhetri th gurkha rifle brhav tirth bahadur thapa chhetri th gurkha riflebrnk khalbahadur khattri chhetri th gurkha rifle brrfn dilli bahadur chhetri th gurkha riflesbrbrcertificate gallantrybrhav bahadur gurung th gurkha rifle brlnk aitbur pana magar th gurkha rifle brrfn jit bahadur thapa magar th gurkha rifle brrfn damar bahadur gurung th gurkha rifle brhav dila sing gurung th gurkha rifle brjem chhabi lal thapa magar th gurkha rifle brnk sher bahadur thapa magar th gurkha rifle brnk moti ram thapa magar th gurkha rifle brnk balbir pun magar th gurkha rifle brlnk rabi lal thapa magar th gurkha rifle brlnk gyan bahadur karki chhetri th gurkha rifle brrfn jagat bahadur khattri chhetri th gurkha riflesbrbrsilver staramerican medalbrjem riki ramjale th gurkha riflesbrlnk balbir th gurkha riflesbrbrsee detail information website hrefhttpwwwchinditsinfoawardsawardslisthtmlhttpwwwchinditsinfoawardsawardslisthtmla,ERROR,0.0,
@rakhisrini,2022-08-01 11:54:59,0.0,father got fractured faced severe head injury got air crack leg joint,NEGATIVE,0.9713512659072876,sadness
@killshxxxt5147,2022-11-09 04:31:26,1.0,comment section jastai real implementation hunda ni manchey ko reaction estai bhaye desh bancha ktakti ho,NEGATIVE,0.9748392701148987,neutral
@pemayishelama1379,2022-04-12 14:49:35,1.0,nice acting,POSITIVE,0.9997413754463196,neutral
@Kevitalks,2022-11-15 19:55:37,0.0,mr silwal bring idiot podcast didnt find suitable guest,NEGATIVE,0.9996488094329834,sadness
@shivangipandey8020,2022-06-11 02:59:38,1.0,love u indian army coming,POSITIVE,0.9996359348297119,neutral
@redstar8226,2022-10-03 16:47:05,0.0,lol everyone copy u cant think,NEGATIVE,0.9960941672325134,neutral
@rupakmagar3453,2022-10-25 20:20:13,0.0,great content bro,POSITIVE,0.9998657703399658,joy
@abba3629,2022-10-04 06:08:26,2.0,excellent close air support army,POSITIVE,0.9998319149017334,joy
@nageshshidling10,2022-05-09 06:38:52,0.0,dream join indian army favourite song motivates always hrefhttpwwwyoutubecomresultssearchqueryjaihindjaihinda hrefhttpwwwyoutubecomresultssearchquerygoosebumpsgoosebumpsa,POSITIVE,0.8443514704704285,joy
@nareshshahi8303,2022-07-23 04:54:29,0.0,hell r u,NEGATIVE,0.9978936314582825,neutral
@arunsharma2857,2022-10-03 22:25:43,3.0,ping pong angry india success,POSITIVE,0.7699361443519592,anger
@sukritibhowmick6981,2022-04-13 12:56:42,0.0,cod player see bravo six going dark,NEGATIVE,0.9995414018630981,sadness
@nandini3948,2022-06-06 10:33:02,1.0,incredible,POSITIVE,0.9998753070831299,surprise
@Godsmith_YT2998,2021-11-07 09:28:56,2.0,love rajasthan,POSITIVE,0.9997513890266418,neutral
